rating_key,started,stopped,duration_minutes,user_id,username,media_type,title,parent_title,grandparent_title
10038140,1743807580,1743811180,60.0,30589688,Jordan & Liam,movie,Dog Man,,
10038139,1743806362,1743809962,60.0,650610,Bibi S,episode,A Tire Convention and the Moral High Ground,,Georgie & Mandy's First Marriage
10038138,1743805133,1743808733,60.0,650610,Bibi S,episode,Diet Crap,,Georgie & Mandy's First Marriage
10038137,1743801445,1743805045,60.0,1868531,Dbearden333,episode,Tall Drink of Water,,Yellowstone (2018)
10038136,1743767251,1743770851,60.0,1868531,Dbearden333,episode,The Sting of Wisdom,,Yellowstone (2018)
10038135,1743682081,1743685681,60.0,1868531,Dbearden333,episode,One Hundred Years Is Nothing,,Yellowstone (2018)
10038134,1743652975,1743656575,60.0,487096048,amanda4828,episode,Episode 18,,Married at First Sight (AU)
10038133,1743652333,1743655933,60.0,650610,Bibi S,episode,The Last Sign,,The Chosen
10038132,1743648126,1743651726,60.0,1868531,Dbearden333,episode,Grass on the Streets and Weeds on the Rooftops,,Yellowstone (2018)
10038131,1743647776,1743651376,60.0,1868531,Dbearden333,episode,Grass on the Streets and Weeds on the Rooftops,,Yellowstone (2018)
10038130,1743646078,1743649678,60.0,30589688,Jordan & Liam,movie,Sonic the Hedgehog 3,,
10038129,1743631019,1743634619,60.0,429097479,ryanpeveto,movie,Cloudy with a Chance of Meatballs,,
10038128,1743630917,1743634517,60.0,504841,MelindaA,episode,The Mountain Teeth of Monsters,,1923
10038127,1743627679,1743631279,60.0,504841,MelindaA,episode,Running on Empty (Air Tahoma Flight 185),,Air Crash Investigation
10038126,1743626084,1743629684,60.0,429097479,ryanpeveto,movie,Auntie Edna,,
10038125,1743625455,1743629055,60.0,429097479,ryanpeveto,movie,Sonic the Hedgehog 3,,
10038124,1743596475,1743600075,60.0,1868531,Dbearden333,episode,No Such Thing as Fair,,Yellowstone (2018)
10038123,1743564461,1743568061,60.0,132425852,kyleengel,episode,Episode 9,,Married at First Sight (AU)
10038122,1743559504,1743563104,60.0,1868531,Dbearden333,episode,No Kindness for the Coward,,Yellowstone (2018)
10038121,1743556429,1743560029,60.0,18859358,RSRERandy,movie,U-571,,
10038120,1743546010,1743549610,60.0,1868531,Dbearden333,episode,Keep the Wolves Close,,Yellowstone (2018)
10038119,1743541810,1743545410,60.0,1868531,Dbearden333,episode,I Want To Be Him,,Yellowstone (2018)
10038118,1743538894,1743542494,60.0,1868531,Dbearden333,episode,Under a Blanket of Red,,Yellowstone (2018)
10038117,1743535314,1743538914,60.0,1868531,Dbearden333,episode,Winning or Learning,,Yellowstone (2018)
10038116,1743528249,1743531849,60.0,487096048,amanda4828,episode,Episode 17,,Married at First Sight (AU)
10038115,1743508830,1743512430,60.0,1868531,Dbearden333,episode,All I See Is You,,Yellowstone (2018)
10038114,1743480526,1743484126,60.0,442972,Silas7458,episode,The Mountain Teeth of Monsters,,1923
10038113,1743477791,1743481391,60.0,1868531,Dbearden333,episode,Phantom Pain,,Yellowstone (2018)
10038112,1743468841,1743472441,60.0,1868531,Dbearden333,movie,The Fault in Our Stars,,
10038111,1743451446,1743455046,60.0,487096048,amanda4828,episode,Episode 16,,Married at First Sight (AU)
10038110,1743449122,1743452722,60.0,1868531,Dbearden333,movie,The Matrix,,
10038109,1743448000,1743451600,60.0,1868531,Dbearden333,episode,Half the Money,,Yellowstone (2018)
10038108,1743439329,1743442929,60.0,487096048,amanda4828,episode,Episode 15,,Married at First Sight (AU)
10038107,1743433759,1743437359,60.0,487096048,amanda4828,episode,Episode 14,,Married at First Sight (AU)
10038106,1743389045,1743392645,60.0,1868531,Dbearden333,episode,The World Is Purple,,Yellowstone (2018)
10038105,1743373900,1743377500,60.0,132425852,kyleengel,movie,Selena,,
10038103,1743367356,1743370956,60.0,18859358,RSRERandy,episode,The Mountain Teeth of Monsters,,1923
10038102,1743359495,1743363095,60.0,132425852,kyleengel,episode,Episode 8,,Married at First Sight (AU)
10038101,1743307329,1743310929,60.0,1868531,Dbearden333,movie,Back to the Future,,
10038100,1743306632,1743310232,60.0,132425852,kyleengel,episode,Episode 21,,Married at First Sight (AU)
10038097,1743302384,1743305984,60.0,132425852,kyleengel,episode,Episode 20,,Married at First Sight (AU)
10038094,1743300597,1743304197,60.0,1868531,Dbearden333,episode,Meaner Than Evil,,Yellowstone (2018)
10038093,1743299877,1743303477,60.0,650610,Bibi S,movie,Captain America: Brave New World,,
10038092,1743294647,1743298247,60.0,1868531,Dbearden333,episode,I Killed a Man Today,,Yellowstone (2018)
10038089,1743275644,1743279244,60.0,504841,MelindaA,movie,Captain America: Brave New World,,
10038088,1743270120,1743273720,60.0,1868531,Dbearden333,episode,The Beating,,Yellowstone (2018)
10038087,1743209468,1743213068,60.0,1868531,Dbearden333,episode,The Beating,,Yellowstone (2018)
10038086,1743195132,1743198732,60.0,487096048,amanda4828,episode,Episode 13,,Married at First Sight (AU)
10038085,1743169929,1743173529,60.0,1868531,Dbearden333,episode,All for Nothing,,Yellowstone (2018)
10038081,1743119925,1743123525,60.0,1868531,Dbearden333,episode,Cowboys and Dreamers,,Yellowstone (2018)
10038080,1743112013,1743115613,60.0,1868531,Dbearden333,episode,Going Back to Cali,,Yellowstone (2018)
10038079,1743109328,1743112928,60.0,1868531,Dbearden333,episode,An Acceptable Surrender,,Yellowstone (2018)
10038078,1743106333,1743109933,60.0,1868531,Dbearden333,episode,Freight Trains and Monsters,,Yellowstone (2018)
10038077,1743105871,1743109471,60.0,1868531,Dbearden333,episode,Freight Trains and Monsters,,Yellowstone (2018)
10038076,1743102778,1743106378,60.0,1868531,Dbearden333,episode,You're the Indian Now,,Yellowstone (2018)
10038075,1743042947,1743046547,60.0,1868531,Dbearden333,episode,Sins of the Father,,Yellowstone (2018)
10038074,1743041294,1743044894,60.0,18859358,RSRERandy,episode,Moon to Blood,,The Chosen
10038073,1743040511,1743044111,60.0,18859358,RSRERandy,episode,Only Gunshots to Guide Us,,1923
10038072,1743040331,1743043931,60.0,18859358,RSRERandy,episode,Only Gunshots to Guide Us,,1923
10038071,1743040211,1743043811,60.0,1868531,Dbearden333,episode,Enemies by Monday,,Yellowstone (2018)
10038070,1743040150,1743043750,60.0,18859358,RSRERandy,episode,Only Gunshots to Guide Us,,1923
10038069,1743036709,1743040309,60.0,442972,Silas7458,episode,Only Gunshots to Guide Us,,1923
10038068,1743033253,1743036853,60.0,1868531,Dbearden333,episode,Behind Us Only Grey,,Yellowstone (2018)
10038067,1743030165,1743033765,60.0,1868531,Dbearden333,episode,Resurrection Day,,Yellowstone (2018)
10038066,1743030056,1743033656,60.0,1868531,Dbearden333,episode,Resurrection Day,,Yellowstone (2018)
10038065,1743025557,1743029157,60.0,30589688,Jordan & Liam,movie,Dog Man,,
10038064,1743018202,1743021802,60.0,1868531,Dbearden333,episode,Blood the Boy,,Yellowstone (2018)
10038063,1743014945,1743018545,60.0,1868531,Dbearden333,episode,Touching Your Enemy,,Yellowstone (2018)
10038061,1743012568,1743016168,60.0,487096048,amanda4828,episode,Episode 12,,Married at First Sight (AU)
10038060,1742992052,1742995652,60.0,1868531,Dbearden333,episode,Only Devils Left,,Yellowstone (2018)
10038055,1742955473,1742959073,60.0,1868531,Dbearden333,episode,The Reek of Desperation,,Yellowstone (2018)
10038054,1742952204,1742955804,60.0,1868531,Dbearden333,episode,New Beginnings,,Yellowstone (2018)
10038053,1742952168,1742955768,60.0,1868531,Dbearden333,episode,New Beginnings,,Yellowstone (2018)
10038052,1742951204,1742954804,60.0,442972,Silas7458,episode,Journey the Rivers of Iron,,1923
10038051,1742944539,1742948139,60.0,1868531,Dbearden333,episode,New Beginnings,,Yellowstone (2018)
10038050,1742941804,1742945404,60.0,1868531,Dbearden333,episode,A Thundering,,Yellowstone (2018)
10038049,1742936911,1742940511,60.0,1868531,Dbearden333,episode,The Unravelling (2),,Yellowstone (2018)
10038048,1742922710,1742926310,60.0,487096048,amanda4828,episode,Episode 11,,Married at First Sight (AU)
10038047,1742904994,1742908594,60.0,1868531,Dbearden333,episode,The Unravelling (1),,Yellowstone (2018)
10038042,1742872519,1742876119,60.0,1868531,Dbearden333,episode,A Monster Is Among Us,,Yellowstone (2018)
10038041,1742861697,1742865297,60.0,429097479,ryanpeveto,movie,Sonic the Hedgehog 3,,
10038040,1742858714,1742862314,60.0,132425852,kyleengel,movie,The Matrix Revolutions,,
10038039,1742848669,1742852269,60.0,954621,Mcgyver23,movie,Warrior,,
10038038,1742819290,1742822890,60.0,1868531,Dbearden333,episode,The Remembering,,Yellowstone (2018)
10038034,1742796732,1742800332,60.0,132425852,kyleengel,movie,The Matrix Reloaded,,
10038029,1742783606,1742787206,60.0,1868531,Dbearden333,episode,Coming Home,,Yellowstone (2018)
10038028,1742754576,1742758176,60.0,30589688,Jordan & Liam,movie,Transformers One,,
10038027,1742751252,1742754852,60.0,1868531,Dbearden333,episode,The Long Black Train,,Yellowstone (2018)
10038026,1742659042,1742662642,60.0,442972,Silas7458,episode,100%,,FBI: Most Wanted
10038025,1742658135,1742661735,60.0,442972,Silas7458,episode,L.A. Story,,Reacher
10038024,1742614377,1742617977,60.0,487096048,amanda4828,episode,Episode 10,,Married at First Sight (AU)
10038023,1742608175,1742611775,60.0,1868531,Dbearden333,episode,No Good Horses,,Yellowstone (2018)
10038022,1742596467,1742600067,60.0,1868531,Dbearden333,episode,Kill the Messenger,,Yellowstone (2018)
10038021,1742558687,1742562287,60.0,1868531,Dbearden333,episode,Daybreak,,Yellowstone (2018)
10038020,1742526430,1742530030,60.0,1868531,Dbearden333,episode,Daybreak,,Yellowstone (2018)
10038016,1742487479,1742491079,60.0,30589688,Jordan & Liam,movie,Transformers One,,
10038014,1742439930,1742443530,60.0,442972,Silas7458,episode,Journey the Rivers of Iron,,1923
10038007,1742435422,1742439022,60.0,5714470,Faithman6,movie,A History of Violence,,
10038005,1742343848,1742347448,60.0,429097479,ryanpeveto,episode,The Top Ten UFO Crashes,,Ancient Aliens
10038004,1742341340,1742344940,60.0,429097479,ryanpeveto,episode,The Top Ten Mysterious Monoliths,,Ancient Aliens
10038003,1742338833,1742342433,60.0,429097479,ryanpeveto,episode,The Top Ten Extraordinary Discoveries,,Ancient Aliens
10038002,1742244970,1742248570,60.0,487096048,amanda4828,episode,Episode 9,,Married at First Sight (AU)
10038001,1742143481,1742147081,60.0,442972,Silas7458,episode,Undertow,,Law & Order: Special Victims Unit
10038000,1742139020,1742142620,60.0,442972,Silas7458,episode,Wrap Thee in Terror,,1923
10037999,1742137070,1742140670,60.0,18859358,RSRERandy,episode,Journey the Rivers of Iron,,1923
10037998,1742098443,1742102043,60.0,442972,Silas7458,episode,Smoke on the Water,,Reacher
10037997,1742096827,1742100427,60.0,18859358,RSRERandy,episode,Ears to Hear,,The Chosen
10037996,1742095325,1742098925,60.0,442972,Silas7458,episode,Smackdown,,Reacher
10037995,1742092374,1742095974,60.0,18859358,RSRERandy,episode,Intensity in Tent City,,The Chosen
10037994,1742090907,1742094507,60.0,442972,Silas7458,episode,Dominique,,Reacher
10037993,1742087919,1742091519,60.0,18859358,RSRERandy,episode,"Clean, Part 2",,The Chosen
10037992,1742078147,1742081747,60.0,442972,Silas7458,episode,Number 2 with a Bullet,,Reacher
10037991,1742074931,1742078531,60.0,442972,Silas7458,episode,Truckin',,Reacher
10037990,1742074436,1742078036,60.0,18859358,RSRERandy,episode,"Clean, Part 1",,The Chosen
10037989,1742052692,1742056292,60.0,18859358,RSRERandy,episode,"Physician, Heal Yourself",,The Chosen
10037988,1742008778,1742012378,60.0,18859358,RSRERandy,episode,"Physician, Heal Yourself",,The Chosen
10037987,1742007830,1742011430,60.0,30589688,Jordan & Liam,movie,Sonic the Hedgehog 3,,
10037986,1742005860,1742009460,60.0,18859358,RSRERandy,episode,Two by Two,,The Chosen
10037985,1742000637,1742004237,60.0,30589688,Jordan & Liam,movie,Dog Man,,
10037984,1741964251,1741967851,60.0,132425852,kyleengel,episode,Episode 6,,Married at First Sight (AU)
10037983,1741930640,1741934240,60.0,442972,Silas7458,episode,Persuader,,Reacher
10037982,1741924548,1741928148,60.0,18859358,RSRERandy,episode,Homecoming,,The Chosen
10037981,1741920620,1741924220,60.0,18859358,RSRERandy,episode,Beyond Mountains,,The Chosen
10037980,1741918722,1741922322,60.0,18859358,RSRERandy,episode,Reckoning,,The Chosen
10037979,1741918391,1741921991,60.0,18859358,RSRERandy,episode,Unlawful,,The Chosen
10037978,1741915635,1741919235,60.0,18859358,RSRERandy,episode,Unlawful,,The Chosen
10037977,1741915260,1741918860,60.0,18859358,RSRERandy,episode,Unlawful,,The Chosen
10037976,1741913764,1741917364,60.0,954621,Mcgyver23,movie,Hacksaw Ridge,,
10037975,1741909900,1741913500,60.0,954621,Mcgyver23,episode,Okinawa,,The Pacific
10037974,1741906696,1741910296,60.0,954621,Mcgyver23,episode,Iwo Jima,,The Pacific
10037973,1741905488,1741909088,60.0,954621,Mcgyver23,episode,Peleliu Hills,,The Pacific
10037972,1741903321,1741906921,60.0,954621,Mcgyver23,episode,Peleliu Airfield,,The Pacific
10037971,1741901219,1741904819,60.0,954621,Mcgyver23,episode,Peleliu Landing,,The Pacific
10037970,1741899710,1741903310,60.0,954621,Mcgyver23,episode,Gloucester / Pavuvu / Banika,,The Pacific
10037969,1741897450,1741901050,60.0,954621,Mcgyver23,episode,Melbourne,,The Pacific
10037968,1741896910,1741900510,60.0,954621,Mcgyver23,episode,Basilone,,The Pacific
10037966,1741846643,1741850243,60.0,954621,Mcgyver23,episode,Melbourne,,The Pacific
10037964,1741843277,1741846877,60.0,954621,Mcgyver23,episode,Basilone,,The Pacific
10037962,1741840603,1741844203,60.0,954621,Mcgyver23,episode,Guadalcanal / Leckie,,The Pacific
10037961,1741838556,1741842156,60.0,954621,Mcgyver23,episode,Profiles of the Pacific,,The Pacific
10037960,1741831450,1741835050,60.0,5714470,Faithman6,movie,Delivery Man,,
10037959,1741799296,1741802896,60.0,487096048,amanda4828,episode,Episode 8,,Married at First Sight (AU)
10037955,1741751488,1741755088,60.0,442972,Silas7458,episode,A Winged Lion for Protection,,FBI: International
10037947,1741581028,1741584628,60.0,442972,Silas7458,movie,Captain America: Brave New World,,
10037943,1741561555,1741565155,60.0,18859358,RSRERandy,episode,Wrap Thee in Terror,,1923
10037942,1741556562,1741560162,60.0,18859358,RSRERandy,episode,Homecoming,,The Chosen
10037941,1741552697,1741556297,60.0,18859358,RSRERandy,episode,Beyond Mountains,,The Chosen
10037940,1741547984,1741551584,60.0,18859358,RSRERandy,episode,Reckoning,,The Chosen
10037939,1741541513,1741545113,60.0,5714470,Faithman6,movie,Grown Ups 2,,
10037938,1741537471,1741541071,60.0,18859358,RSRERandy,episode,Unlawful,,The Chosen
10037937,1741536302,1741539902,60.0,18859358,RSRERandy,episode,Unlawful,,The Chosen
10037936,1741503602,1741507202,60.0,5714470,Faithman6,movie,Grown Ups,,
10037935,1741497229,1741500829,60.0,442972,Silas7458,episode,You've Been Greenlit,,FBI: International
10037934,1741496035,1741499635,60.0,18859358,RSRERandy,episode,Spirit,,The Chosen
10037933,1741487503,1741491103,60.0,1868531,Dbearden333,movie,Minions: The Rise of Gru,,
10037932,1741486901,1741490501,60.0,30589688,Jordan & Liam,movie,The Iron Giant,,
10037931,1741477707,1741481307,60.0,442972,Silas7458,episode,Greek Tragedy,,FBI: Most Wanted
10037930,1741475435,1741479035,60.0,18859358,RSRERandy,episode,The Perfect Opportunity,,The Chosen
10037929,1741475179,1741478779,60.0,442972,Silas7458,episode,68 Seconds,,FBI: Most Wanted
10037928,1741472121,1741475721,60.0,18859358,RSRERandy,episode,Matthew 4:24,,The Chosen
10037927,1741471995,1741475595,60.0,442972,Silas7458,episode,Greater Good,,Chicago P.D.
10037926,1741469710,1741473310,60.0,18859358,RSRERandy,episode,I Saw You,,The Chosen
10037925,1741469550,1741473150,60.0,442972,Silas7458,episode,Marie,,Chicago P.D.
10037924,1741457689,1741461289,60.0,18859358,RSRERandy,episode,Thunder,,The Chosen
10037923,1741453801,1741457401,60.0,18859358,RSRERandy,episode,I Am He,,The Chosen
10037920,1741408035,1741411635,60.0,18859358,RSRERandy,episode,I Am He,,The Chosen
10037918,1741403821,1741407421,60.0,18859358,RSRERandy,episode,Invitations,,The Chosen
10037917,1741401395,1741404995,60.0,18859358,RSRERandy,episode,Indescribable Compassion,,The Chosen
10037916,1741371669,1741375269,60.0,30589688,Jordan & Liam,movie,"Monsters, Inc.",,
10037915,1741370521,1741374121,60.0,487096048,amanda4828,episode,Episode 7,,Married at First Sight (AU)
10037914,1741363536,1741367136,60.0,487096048,amanda4828,episode,Episode 6,,Married at First Sight (AU)
10037909,1741327421,1741331021,60.0,442972,Silas7458,episode,The Grid Plan,,Law & Order: Special Victims Unit
10037905,1741297166,1741300766,60.0,429097479,ryanpeveto,episode,Camp Cretaceous,,Jurassic World: Camp Cretaceous
10037904,1741296062,1741299662,60.0,487096048,amanda4828,episode,Episode 5,,Married at First Sight (AU)
10037903,1741291167,1741294767,60.0,487096048,amanda4828,episode,Episode 4,,Married at First Sight (AU)
10037902,1741281045,1741284645,60.0,487096048,amanda4828,episode,Episode 3,,Married at First Sight (AU)
10037901,1741280316,1741283916,60.0,132425852,kyleengel,episode,Episode 40,,Married at First Sight (AU)
10037900,1741276043,1741279643,60.0,487096048,amanda4828,episode,Episode 2,,Married at First Sight (AU)
10037899,1741274473,1741278073,60.0,132425852,kyleengel,episode,Episode 36,,Married at First Sight (AU)
